API14,Well Name,Well Number,Lease Name,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Field,County/Parish,DI Basin,DI Play,DI Subplay,Formation at Total Depth,Target Formation,Producing Reservoir,Elevation,Elevation Type,Ground Elevation,Measured Depth (TD),True Vertical Depth,Production Type,Well Status,Producing Entity Count,Producing Entity ID,Producing Entity Type,Producing Entity Lease Number,Spud Date,Completion Date,Drill Type,Upper Perforation,Lower Perforation,Gross Perforated Interval,Horizontal Length,DI Lateral Length,First Prod Date,Last Prod Date,Months Produced,Start Date (First Treatment Job),End Date (First Treatment Job),First Test Gas Volume,First Test Oil Volume,First Test Water Volume,First Test Hours Tested,First Test Production Method,First Well Test Date,First Reported Test Type,Last Well Test Date,Last Test Type,Peak BOE,Peak BOE Month No.,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Peak BOE per perforated Ft,Peak Gas per perforated Ft,Peak Oil per perforated Ft,Cum BOE,Cum Gas,Cum Oil,Cum Water,Cum GOR,Cum BCFGE,Cum MMCFGE,Latest Gas,Latest Oil,Latest Water,Latest GOR,2nd Month GOR,First 6 BOE,First 6 Gas,First 6 Oil,First 6 Water,First 6 BOE per perforated Ft,First 6 Gas per perforated Ft,First 6 Oil per perforated Ft,First 12 BOE,First 12 Gas,First 12 Oil,First 12 Water,First 12 MMCFGE,First 12 BOE per perforated Ft,First 12 Gas per perforated Ft,First 12 Oil per perforated Ft,Last 12 Gas,Last 12 Oil,Last 12 Water,AAPG Geologic Province,Play Assessment Basin,State,Section,Township,Range,Quarter Quarter,District,Abstract,Block,Survey,Shallowest Perforation,Deepest Perforation,Gross Perforated Interval (Multiple Prod Entities),Oil Gatherer,Gas Gatherer,Oil Gravity,Gas Gravity,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84)
30015323980000,DARK CANYON 22,002,DARK CANYON 22,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,"MORROW, SOUTH (PRO GAS)","MORROW, SOUTH (PRO GAS)","MORROW, SOUTH (PRO GAS)",3335.00,KB,3315.00,11964.00,11964.00,GAS,ACTIVE,1,102241357,COM,313825,2002-09-05,2002-11-16,V,11534.00,11740.00,206.00,,206.00,2002-12-01,2023-04-01,237,,,67.00,,,24.00,FLOWING,2003-02-26,InitialPotentialTest,2003-02-26,InitialPotentialTest,478.33,8,2870.00,8,31.00,33,2.8700,8,2.32,13.93,0.15,9552.09,57121.00,32.00,796.00,1785031.25,0.0573,57.3130,186.00,,,,,903.50,5421.00,0.00,96.00,4.39,26.32,0.00,2711.17,16267.00,0.00,244.00,16.2670,13.16,78.97,0.00,3993.0000,,,PERMIAN BASIN,,NM,22,23S,26E,SWSW,,,,,11534.00000,11740.00000,206.00,,"DCP OPERATING COMPANY, LP",,,32.2843060,-104.2864680,32.2847580,-104.2862312
30015323860000,EDDY 21 FEDERAL COM,002,EDDY 21 FEDERAL COM,CIMAREX,COTERRA ENERGY INC.,CIMAREX ENERGY CO. OF COLORADO,CTRA,WHITE CITY,EDDY (NM),DELAWARE,DELAWARE,,PENN (GAS),PENN (GAS),PENN (GAS),3362.00,KB,3344.00,11627.00,11627.00,GAS,ACTIVE,1,100717524,COM,029014,2002-07-30,2002-10-03,V,11236.00,11285.00,49.00,,49.00,2002-10-01,2023-04-01,243,,,6130.00,,,24.00,FLOWING,2002-10-24,InitialPotentialTest,2002-10-24,InitialPotentialTest,31582.67,2,189496.00,2,0.00,172,189.4960,2,644.54,3867.27,0.00,418290.43,2509742.00,0.00,7501.00,,2.5097,2509.7420,3870.00,,,,,110059.00,660354.00,0.00,682.00,2246.10,13476.61,0.00,142914.50,857487.00,0.00,1400.00,857.4870,2916.62,17499.73,0.00,33523.0000,,,PERMIAN BASIN,,NM,21,24S,26E,NENE,,,,,11236.00000,11285.00000,49.00,,"DCP OPERATING COMPANY, LP",,,32.2078440,-104.2927090,32.2080376,-104.2923498
30015323740002,WALTERTHON FEE,002,WALTERTHON FEE,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,MORROW,GAS,,3132.00,KB,3115.00,12303.00,12303.00,GAS,ACTIVE,,,,,2002-11-14,2014-12-11,V,10870.00,10876.00,6.00,,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,21,22S,27E,NWNW,,,,,,,,,,,,32.3829040,-104.2013400,32.3831411,-104.2007826
30015323740001,WALTERTHON FEE,002,WALTERTHON FEE,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,MORROW,GAS,,3132.00,KB,3115.00,12303.00,12303.00,GAS,ACTIVE,,,,,2002-11-14,2014-07-26,V,10870.00,11822.00,952.00,,952.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,21,22S,27E,NWNW,,,,,,,,,,,,32.3829040,-104.2013400,32.3831411,-104.2007826
30015323740000,WALTERTHON FEE,002,WALTERTHON FEE,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,MORROW,GAS,MULTIPLE,3132.00,KB,3115.00,12303.00,12303.00,GAS,ACTIVE,3,"101855591,128913894,128913895",MULTIPLE,MULTIPLE,2002-11-14,2003-01-29,V,11670.00,11822.00,152.00,,152.00,2003-01-01,2023-04-01,236,,,429.00,,12.00,24.00,FLOWING,2003-01-31,InitialPotentialTest,2014-12-20,InitialPotentialTest,5588.67,29,33460.00,29,60.00,231,33.5320,29,36.77,220.13,0.39,107245.57,639663.00,635.00,6494.00,1007343.31,0.6435,643.4730,752.00,,,,,8847.00,52974.00,18.00,945.00,58.20,348.51,0.12,16286.67,97558.00,27.00,1580.00,97.7200,107.15,641.83,0.18,9817.0000,15.0000,110.0000,PERMIAN BASIN,,NM,21,22S,27E,NWNW,,,,,10270.00000,11822.00000,1552.00,MULTIPLE,MULTIPLE,,,32.3829040,-104.2013400,32.3831411,-104.2007826
30015323500002,MILKY WAY FEE,001,MILKY WAY FEE,CONCHO OPERATING,CONOCOPHILLIPS,COG OPERATING LLC,COP,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,STRAWN (GAS),STRAWN (GAS),,3102.00,KB,3085.00,11900.00,11900.00,GAS,ACTIVE,,,,,2002-08-23,2005-06-24,V,10626.00,10638.00,12.00,,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,09,22S,27E,NENE,,,,,,,,,,,,32.4124300,-104.1894460,32.4125855,-104.1891900
30015323500001,MILKY WAY FEE,001,MILKY WAY FEE,CONCHO OPERATING,CONOCOPHILLIPS,COG OPERATING LLC,COP,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,STRAWN (GAS),STRAWN (GAS),,3102.00,KB,3085.00,11900.00,11900.00,GAS,ACTIVE,,,,,2002-08-23,2005-02-08,V,10757.00,10966.00,209.00,,209.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,09,22S,27E,NENE,,,,,,,,,,,,32.4124300,-104.1894460,32.4125855,-104.1891900
30015323500000,MILKY WAY FEE,001,MILKY WAY FEE,CONCHO OPERATING,CONOCOPHILLIPS,COG OPERATING LLC,COP,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,STRAWN (GAS),STRAWN (GAS),MULTIPLE,3102.00,KB,3085.00,11900.00,11900.00,GAS,ACTIVE,3,"100736676,105582533,105863095",MULTIPLE,MULTIPLE,2002-08-23,2002-12-20,V,11442.00,11463.00,21.00,,21.00,2002-12-01,2023-04-01,244,,,196.00,,6.00,24.00,FLOWING,2002-12-22,InitialPotentialTest,2005-06-26,InitialPotentialTest,5011.83,32,30071.00,32,128.00,76,30.0710,32,238.66,1431.95,6.10,203290.85,1216187.00,593.00,1713.00,2050905.56,1.2197,1219.7450,2164.00,,,,,4580.33,27404.00,13.00,176.00,218.11,1304.95,0.62,9338.67,55954.00,13.00,298.00,56.0320,444.70,2664.48,0.62,21497.0000,,,PERMIAN BASIN,,NM,09,22S,27E,NENE,,,,,10626.00000,11463.00000,837.00,MULTIPLE,MULTIPLE,,,32.4124300,-104.1894460,32.4125855,-104.1891900
30015323430000,RINGER FEDERAL COM,004,RINGER FEDERAL COM,MURCHISON OIL & GAS INC,MURCHISON OIL & GAS INC,"MURCHISON OIL AND GAS, LLC",,WHITE CITY,EDDY (NM),DELAWARE,DELAWARE,,PENN (GAS),PENN (GAS),PENN (GAS),3299.00,KB,3278.00,11650.00,11650.00,GAS,ACTIVE,1,100715887,COM,008138,2002-08-11,2002-10-19,V,10880.00,11315.00,435.00,,435.00,2002-11-01,2023-05-01,242,,,600.00,3.00,,24.00,FLOWING,2002-10-19,InitialPotentialTest,2002-10-19,InitialPotentialTest,2254.83,2,13529.00,2,58.00,1,13.5290,2,5.18,31.10,0.13,154281.28,925244.00,74.00,2868.00,12503297.30,0.9257,925.6880,2415.00,,,,,9209.00,54906.00,58.00,572.00,21.17,126.22,0.13,18085.83,108167.00,58.00,1289.00,108.5150,41.58,248.66,0.13,28743.0000,,,PERMIAN BASIN,,NM,03,25S,26E,NENE,,,,,10880.00000,11315.00000,435.00,"LPC CRUDE OIL, INC","DCP OPERATING COMPANY, LP",52.800000,,32.1645970,-104.2756270,32.1648689,-104.2751493
30015323400001,JAKE STATE,003,JAKE STATE,CHEVRON,CHEVRON,CHEVRON U S A INC,CVX,BLACK RIVER,EDDY (NM),DELAWARE,DELAWARE,,"MORROW, SW (G)","MORROW, SW (G)",,3376.00,KB,3358.00,11757.00,11757.00,GAS,ACTIVE,,,,,2002-08-22,2003-03-09,V,11181.00,11190.00,9.00,,9.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,36,24S,26E,NESW,,,,,,,,,,,,32.1717800,-104.2487030,32.1720593,-104.2482772
30015323400000,JAKE STATE,003,JAKE STATE,CHEVRON,CHEVRON,CHEVRON U S A INC,CVX,BLACK RIVER,EDDY (NM),DELAWARE,DELAWARE,,"MORROW, SW (G)","MORROW, SW (G)","MORROW, SW (G)",3376.00,KB,3358.00,11757.00,11757.00,GAS,ACTIVE,1,101842219,COM,310817,2002-08-22,2002-12-18,V,11420.00,11576.00,156.00,,156.00,2002-12-01,2023-04-01,230,,,1674.00,,94.00,24.00,FLOWING,2002-12-18,InitialPotentialTest,2002-12-18,InitialPotentialTest,3561.83,1,21371.00,1,20.00,30,21.3710,1,22.83,136.99,0.13,217160.51,1302633.00,55.00,2900.00,23684236.36,1.3030,1302.9630,3622.00,,,,,14633.50,87801.00,0.00,2763.00,93.80,562.83,0.00,19593.33,117560.00,0.00,2790.00,117.5600,125.60,753.59,0.00,29010.0000,,,PERMIAN BASIN,,NM,36,24S,26E,NESW,,,,,11181.00000,11190.00000,9.00,,CHEVRON U S A INC,,,32.1717800,-104.2487030,32.1720593,-104.2482772
30015323060000,WILLOW LAKE 35 FEDERAL COM,001,WILLOW LAKE 35 FEDERAL COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,SALT DRAW,EDDY (NM),DELAWARE,DELAWARE,,ATOKA (GAS),ATOKA (GAS),ATOKA (GAS),2989.00,KB,2971.00,12170.00,12170.00,GAS,ACTIVE,1,2791927,COM,029788,2002-06-03,2002-07-05,V,11940.00,11954.00,14.00,,14.00,2002-07-01,2023-04-01,250,,,745.00,,,24.00,FLOWING,2002-07-21,InitialPotentialTest,2002-07-21,InitialPotentialTest,14371.00,2,85926.00,2,56.00,17,86.2260,2,1026.50,6137.57,4.00,351792.35,2108042.00,452.00,3773.00,4663809.73,2.1108,2110.7540,919.00,,2.00,,1718520.00,57994.33,347042.00,154.00,284.00,4142.45,24788.71,11.00,97999.83,586631.00,228.00,561.00,587.9990,6999.99,41902.21,16.29,61166.0000,,243.0000,PERMIAN BASIN,,NM,35,24S,28E,SWNW,,,,,11940.00000,11954.00000,14.00,SCURLOCK PERMIAN LLC,ENTERPRISE FIELD SERVICES L.L.C.,48.700000,,32.1758650,-104.0644150,32.1763187,-104.0639929
30015323050000,AUGUSTA 24 FEE,001,AUGUSTA 24 FEE,EOG RESOURCES,EOG RESOURCES,EOG RESOURCES INC,EOG,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,BARNETT,"MORROW, EAST (GAS)","MORROW, EAST (GAS)",3166.00,KB,3149.00,11938.00,11938.00,GAS,ACTIVE,1,100641476,COM,323176,2002-06-13,2002-09-19,V,10864.00,10872.00,8.00,,8.00,2002-09-01,2023-04-01,236,,,158.00,,,24.00,FLOWING,2002-10-18,InitialPotentialTest,2002-10-18,InitialPotentialTest,4619.67,19,27376.00,19,57.00,19,27.7180,19,577.46,3422.00,7.13,82010.53,490623.00,240.00,1940.00,2044262.50,0.4921,492.0630,6.00,,,,,2574.33,15446.00,0.00,0.00,321.79,1930.75,0.00,8079.83,48479.00,0.00,0.00,48.4790,1009.98,6059.88,0.00,145.0000,,,PERMIAN BASIN,,NM,24,21S,27E,NENE,,,,,10864.00000,10872.00000,8.00,,GPM GAS CORP,,,32.4713550,-104.1365810,32.4713461,-104.1363459
30015323010000,WHITE BABY COM,003,WHITE BABY COM,CIMAREX,COTERRA ENERGY INC.,CIMAREX ENERGY CO. OF COLORADO,CTRA,WHITE CITY,EDDY (NM),DELAWARE,DELAWARE,,PENN (GAS),PENN (GAS),PENN (GAS),3377.00,KB,3359.00,11710.00,11710.00,GAS,ACTIVE,1,100641475,COM,029013,2002-02-23,2002-08-09,V,11348.00,11594.00,246.00,,246.00,2002-08-01,2023-04-01,243,,,1860.00,,14.00,24.00,FLOWING,2002-08-16,InitialPotentialTest,2002-08-16,InitialPotentialTest,19417.67,3,116506.00,3,0.00,174,116.5060,3,78.93,473.60,0.00,463368.69,2780212.00,0.00,10005.00,,2.7802,2780.2120,2496.00,,,,,53000.83,318005.00,0.00,1302.00,215.45,1292.70,0.00,87276.33,523658.00,0.00,2014.00,523.6580,354.78,2128.69,0.00,22375.0000,,,PERMIAN BASIN,,NM,16,24S,26E,NESE,,,,,11348.00000,11594.00000,246.00,,"DCP OPERATING COMPANY, LP",,,32.2157440,-104.2916340,32.2159267,-104.2912792
30015322890001,FEDERAL MM COM,002,FEDERAL MM COM,"WPX ENERGY PERMIAN, LLC",DEVON ENERGY,"WPX ENERGY PERMIAN, LLC",DVN,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,"CANYON, SOUTH (GAS)","CANYON, SOUTH (GAS)",,3244.00,KB,3227.00,12140.00,12140.00,GAS,ACTIVE,,,,,2002-10-04,2004-12-07,V,10267.00,10300.00,33.00,,33.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,13,23S,26E,SENE,,,,,,,,,,,,32.3065800,-104.2405010,32.3067044,-104.2405201
30015322890000,FEDERAL MM COM,002,FEDERAL MM COM,"WPX ENERGY PERMIAN, LLC",DEVON ENERGY,"WPX ENERGY PERMIAN, LLC",DVN,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,"CANYON, SOUTH (GAS)","CANYON, SOUTH (GAS)",MULTIPLE,3244.00,KB,3227.00,12140.00,12140.00,GAS,ACTIVE,2,"102255986,104672716",MULTIPLE,MULTIPLE,2002-10-04,2003-04-08,V,11460.00,11470.00,10.00,,10.00,2003-04-01,2023-04-01,230,,,398.00,,1.00,24.00,PUMPING,2003-04-12,InitialPotentialTest,2004-12-10,InitialPotentialTest,5912.83,21,35465.00,21,62.00,90,35.4770,21,591.28,3546.50,6.20,68837.25,411541.00,247.00,478.00,1666157.89,0.4130,413.0230,1070.00,,2.00,,,8389.33,50306.00,5.00,55.00,838.93,5030.60,0.50,12667.83,75947.00,10.00,106.00,76.0070,1266.78,7594.70,1.00,9855.0000,,8.0000,PERMIAN BASIN,,NM,13,23S,26E,SENE,,,,,10267.00000,11470.00000,1203.00,MULTIPLE,MULTIPLE,,,32.3065800,-104.2405010,32.3067044,-104.2405201
30015322860002,ECHOLS COM,002,ECHOLS COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,T. MORROW,GAS,,3276.00,KB,3258.00,12050.00,12050.00,GAS,ACTIVE,,,,,2002-11-13,2018-04-13,V,9824.00,10013.00,189.00,,189.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,12,23S,26E,SWSW,,,,,,,,,,,,32.3152010,-104.2517700,32.3152728,-104.2514758
30015322860001,ECHOLS COM,002,ECHOLS COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,T. MORROW,GAS,,3276.00,KB,3258.00,12050.00,12050.00,GAS,ACTIVE,,,,,2002-11-13,2016-05-24,V,11026.00,11238.00,212.00,,212.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,12,23S,26E,SWSW,,,,,,,,,,,,32.3152010,-104.2517700,32.3152728,-104.2514758
30015322860000,ECHOLS COM,002,ECHOLS COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,T. MORROW,GAS,MULTIPLE,3276.00,KB,3258.00,12050.00,12050.00,GAS,ACTIVE,5,"102262500,129118603,129756577,129974808,129974867",MULTIPLE,MULTIPLE,2002-11-13,2003-04-05,V,11474.00,11904.00,430.00,,430.00,2003-04-01,2023-04-01,228,,,601.00,,,24.00,FLOWING,2003-05-09,InitialPotentialTest,2018-04-27,InitialPotentialTest,2378.33,2,14270.00,2,120.00,223,14.2700,2,5.53,33.19,0.28,41029.83,245141.00,173.00,7922.00,1417000.00,0.2462,246.1790,23.00,,,,,11559.50,69357.00,0.00,1822.00,26.88,161.30,0.00,18429.50,110577.00,0.00,3505.00,110.5770,42.86,257.16,0.00,600.0000,29.0000,5.0000,PERMIAN BASIN,,NM,12,23S,26E,SWSW,,,,,11026.00000,11904.00000,878.00,MULTIPLE,MULTIPLE,,,32.3152010,-104.2517700,32.3152728,-104.2514758
30015322800000,PANAGRA COM,002,PANAGRA COM,CONCHO OPERATING,CONOCOPHILLIPS,COG OPERATING LLC,COP,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,MORROW,"MORROW, SOUTH (PRO GAS)","MORROW, SOUTH (PRO GAS)",3303.00,KB,3260.00,12030.00,12030.00,GAS,ACTIVE,1,100717532,COM,308076,2002-05-27,2002-11-23,V,11580.00,11617.00,37.00,,37.00,2002-11-01,2023-04-01,238,,,71.00,,13.00,24.00,FLOWING,2002-11-23,InitialPotentialTest,2002-11-23,InitialPotentialTest,423.17,133,2539.00,133,14.00,131,2.5390,133,11.44,68.62,0.38,33450.57,200523.00,30.00,6613.00,6684100.00,0.2007,200.7030,24.00,,,,,1233.33,7400.00,0.00,847.00,33.33,200.00,0.00,3250.33,19502.00,0.00,1899.00,19.5020,87.85,527.08,0.00,571.0000,,,PERMIAN BASIN,,NM,11,23S,26E,SWNW,,,,,11580.00000,11617.00000,37.00,,"DCP OPERATING COMPANY, LP",,,32.3219720,-104.2702710,32.3222066,-104.2701254
30015322780000,SLINGSHOT 35 FEDERAL,001,SLINGSHOT 35 FEDERAL,FASKEN O&R,FASKEN OIL & RANCH,FASKEN OIL & RANCH LTD,,BURTON FLAT,EDDY (NM),DELAWARE,DELAWARE,,MORROW (PRO GAS),MORROW (PRO GAS),MORROW (PRO GAS),3229.00,KB,3212.00,11632.00,11632.00,GAS,ACTIVE,1,100641474,COM,029702,2002-06-18,2002-08-26,V,11383.00,11390.00,7.00,,7.00,2002-08-01,2023-05-01,250,,,427.00,3.00,,24.00,FLOWING,2002-09-02,InitialPotentialTest,2002-09-02,InitialPotentialTest,838.33,1,4982.00,1,8.00,1,5.0300,1,119.76,711.71,1.14,41252.57,247449.00,11.00,8885.00,22495363.64,0.2475,247.5150,1296.00,,17.00,,1550666.67,2646.67,15814.00,11.00,35.00,378.10,2259.14,1.57,5374.50,32181.00,11.00,78.00,32.2470,767.79,4597.29,1.57,6639.0000,,105.0000,PERMIAN BASIN,,NM,35,20S,28E,NWSE,,,,,11383.00000,11390.00000,7.00,,"DCP OPERATING COMPANY, LP",,,32.5284690,-104.1464690,32.5281563,-104.1458730
30015322040000,LIBERTY 25 FEDERAL,001,LIBERTY 25 FEDERAL,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,BURTON FLAT,EDDY (NM),DELAWARE,DELAWARE,,MORROW (PRO GAS),MORROW (PRO GAS),MORROW (PRO GAS),3268.00,KB,3250.00,11729.00,11729.00,GAS,ACTIVE,1,2766420,COM,029412,2002-02-26,2002-04-14,V,11407.00,11421.00,14.00,,14.00,2002-04-01,2023-04-01,253,,,797.00,10.00,1.00,24.00,FLOWING,2002-05-01,InitialPotentialTest,2002-05-01,InitialPotentialTest,8853.00,6,52404.00,6,584.00,2,53.1180,6,632.36,3743.14,41.71,149664.50,883911.00,2346.00,1223.00,376773.66,0.8980,897.9870,67.00,,,,71885.27,40426.17,230779.00,1963.00,124.00,2887.58,16484.21,140.21,52264.33,301256.00,2055.00,480.00,313.5860,3733.17,21518.29,146.79,3943.0000,7.0000,,PERMIAN BASIN,,NM,25,20S,28E,NENW,,,,,11407.00000,11421.00000,14.00,SCURLOCK PERMIAN LLC,ENTERPRISE FIELD SERVICES L.L.C.,55.400000,,32.5482450,-104.1345220,32.5480009,-104.1340108
30015321560000,LIBERTY 36 STATE COM,001Y,LIBERTY 36 STATE COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,BURTON FLAT,EDDY (NM),DELAWARE,DELAWARE,,MORROW (PRO GAS),MORROW (PRO GAS),MORROW (PRO GAS),3248.00,KB,3231.00,11815.00,11815.00,GAS,ACTIVE,1,2766362,COM,029092,2002-01-10,2002-03-27,V,11310.00,11450.00,140.00,,140.00,2002-03-01,2023-04-01,254,,,402.00,,6.00,24.00,FLOWING,2002-03-28,InitialPotentialTest,2002-03-28,InitialPotentialTest,7902.00,2,46770.00,2,107.00,2,47.4120,2,56.44,334.07,0.76,198657.13,1183513.00,1405.00,7940.00,842358.01,1.1919,1191.9430,212.00,,,,437102.80,36308.33,215132.00,453.00,1574.00,259.35,1536.66,3.24,66562.33,394556.00,803.00,2196.00,399.3740,475.45,2818.26,5.74,19203.0000,,145.0000,PERMIAN BASIN,,NM,36,20S,28E,NENE,,,,,11310.00000,11450.00000,140.00,MEWBOURNE OIL CO,ENTERPRISE FIELD SERVICES L.L.C.,50.850000,,32.5354610,-104.1270450,32.5351629,-104.1272952
30015320640001,WILL 7A FEE,001,WILL 7A FEE,MARATHON OIL PERMIAN LLC,MARATHON OIL,MARATHON OIL PERMIAN LLC,MRO,LOVING,EDDY (NM),DELAWARE,DELAWARE,,MISSISSIPPIAN,"ATOKA, NORTH (GAS)",,3057.00,KB,3037.00,12540.00,12540.00,GAS,ACTIVE,,,,,2002-07-16,2005-04-09,V,11288.00,12426.00,1138.00,,1138.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,07,23S,28E,NENE,,,,,,,,,,,,32.3252030,-104.1214370,32.3256972,-104.1215786
30015320640000,WILL 7A FEE,001,WILL 7A FEE,MARATHON OIL PERMIAN LLC,MARATHON OIL,MARATHON OIL PERMIAN LLC,MRO,LOVING,EDDY (NM),DELAWARE,DELAWARE,,MISSISSIPPIAN,"ATOKA, NORTH (GAS)",MULTIPLE,3057.00,KB,3037.00,12540.00,12540.00,GAS,ACTIVE,2,"100716855,105863124",MULTIPLE,MULTIPLE,2002-07-16,2002-10-05,V,12392.00,12426.00,34.00,,34.00,2002-10-01,2023-04-01,246,,,2421.00,,,24.00,FLOWING,2002-10-05,InitialPotentialTest,2005-05-09,InitialPotentialTest,41869.83,33,250781.00,33,92.00,35,251.2190,33,1231.47,7375.91,2.71,606999.50,3640101.00,316.00,22044.00,11519306.96,3.6420,3641.9970,310.00,,,,,86396.17,518377.00,0.00,318.00,2541.06,15246.38,0.00,167444.83,1004669.00,0.00,673.00,1004.6690,4924.85,29549.09,0.00,3088.0000,,,PERMIAN BASIN,,NM,07,23S,28E,NENE,,,,,11288.00000,12426.00000,1138.00,MULTIPLE,MULTIPLE,,,32.3252030,-104.1214370,32.3256972,-104.1215786
30015320610000,ESPERANZA 23 STATE,001,ESPERANZA 23 STATE,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,BURTON FLAT,EDDY (NM),DELAWARE,DELAWARE,,MORROW (PRO GAS),MORROW (PRO GAS),MORROW (PRO GAS),3257.00,KB,3239.00,11711.00,11711.00,GAS,ACTIVE,1,2762702,COM,028913,2001-11-24,2002-01-17,V,11490.00,11508.00,18.00,,18.00,2002-01-01,2023-04-01,255,,,1075.00,3.00,,24.00,FLOWING,2002-01-17,InitialPotentialTest,2002-01-17,InitialPotentialTest,14356.83,4,85487.00,4,109.00,4,86.1410,4,797.60,4749.28,6.06,112885.15,672061.00,875.00,13553.00,768069.71,0.6773,677.3110,28.00,,3.00,,698487.80,62903.00,374166.00,542.00,208.00,3494.61,20787.00,30.11,91181.83,542345.00,791.00,385.00,547.0910,5065.66,30130.28,43.94,1505.0000,,437.0000,PERMIAN BASIN,,NM,23,21S,27E,SENW,,,,,11490.00000,11508.00000,18.00,PHILLIPS 66 COMPANY,ENTERPRISE FIELD SERVICES L.L.C.,49.250000,,32.4660490,-104.1635900,32.4661797,-104.1639748
30015320520000,POKER LAKE UNIT,178,POKER LAKE UNIT,XTO PERMIAN OPERATING LLC,EXXON MOBIL,XTO PERMIAN OPERATING LLC.,XOM,NASH DRAW,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,DELAWARE,DELAWARE,3283.00,KB,3262.00,7559.00,7559.00,OIL,ACTIVE,1,104619817,COM,325589,2004-06-14,2004-07-15,V,7279.00,7292.00,13.00,,13.00,2004-07-01,2023-02-01,192,,,240.00,98.00,206.00,24.00,PUMPING,2004-07-30,InitialPotentialTest,2004-07-30,InitialPotentialTest,3124.17,2,6481.00,2,2044.00,2,18.7450,2,240.32,498.54,157.23,81944.06,204420.00,47874.00,208052.00,4269.96,0.4917,491.6640,54.00,,,,3170.74,11608.17,20443.00,8201.00,16760.00,892.94,1572.54,630.85,15809.67,29686.00,10862.00,34439.00,94.8580,1216.13,2283.54,835.54,54.0000,,,PERMIAN BASIN,,NM,08,24S,30E,NWNW,,,,,6812.00000,7292.00000,480.00,PLAINS MARKETING L.P.,ENTERPRISE FIELD SERVICES L.L.C.,,,32.2376710,-103.9100650,32.2375105,-103.9100167
